Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
7.648042717265901125e+00,2.362921985966739413e+00,-4.235862383967204714e+00,2.173438458395591866e+01,6.979579142753379983e+00,5.733606243723312623e+00,4.503096189240612723e+00,7.901044441238400218e+00,-7.461421891799980166e+00,-1.619471930578097485e+01,6.635979613686118661e+00,6.704073249936492118e+00,-1.131849794047687219e+01,-1.656663996789651705e+01,1.521166942521201904e+01,-1.967012990263113537e+01,6.046434842189438719e+00,5.420368468452682720e+00,1.470131426441260558e+01
-6.933042272004243500e+00,-9.389087403832965251e+00,-1.346042792437461522e+01,2.614026640669095869e+01,-1.111917626788632418e+01,-1.258730946968776543e+01,1.356356760042706000e+00,-1.134323008198024318e+01,7.846384744306681647e+00,-3.276473145284368726e+00,4.534296364177468064e+00,-1.117636157480365178e+01,6.033914588120572020e+00,-3.086475044789717348e+00,-9.027227621206231234e+00,-6.217308976654893904e+00,-2.751043703401297780e+00,-1.918179037603026060e+01,-1.966283128971240757e+01
3.983176822313447274e-01,3.711346027097832678e+00,1.159574681512232708e+01,7.316711165043761511e+00,-4.899491677999170847e+00,5.093653016081531426e+00,-2.539349370227819591e+00,-7.931005825330241343e+00,5.399597006933495535e+00,-2.827204434037044933e+01,-1.077418032453223429e+00,-1.840839902712147946e+01,6.886594455281455751e+00,-7.475042340237203931e+00,3.006570947488760304e-01,-1.468180119321182531e+01,2.136043849451704801e+01,-7.526357768827714345e+00,5.932078993334556571e+00
-3.001150929850132876e+00,2.551348953621102211e+01,-9.423784922308193757e+00,-4.598501899087695577e+00,8.851128738587222600e+00,-1.512634315775051519e+01,-4.929985025213459160e+00,-1.293794501053068124e+01,-2.699972919214328471e+00,-8.336401599925311601e+00,-6.212171803111529833e+00,6.698026937773674305e+00,2.171988885795066793e+01,-3.222351864771407115e+00,6.421995356213101580e+00,-6.538808714582116544e+00,-1.299182095804550130e+01,-2.068350201233189978e+01,-1.627457488378624717e+01
-1.128210705705750350e+01,1.271655612850330908e+00,3.524710380702231194e-01,6.183588652156771781e-01,1.927812551353128612e+01,-2.794363336755826310e+01,-4.067924180360721564e+00,2.586516181471099074e+00,9.387449593496562272e+00,-3.348398303560817357e+00,-1.765344441352616300e+01,1.982596196678970557e+01,1.438327885722589983e+01,-3.117142563442767766e+01,1.157624113678643418e+01,-3.858626132512399920e+01,1.612043012062862601e+00,-4.199692328623864057e+01,-1.412162547709421467e+01
1.776513766213024148e+00,-4.598477176463569016e+00,4.911630852094514665e+00,1.573254585127268790e+01,-6.584400690494011776e+00,1.972462978332242045e+01,-6.751629209225567863e+00,-1.872878750673904635e+00,2.605000519314931040e+00,-4.933899234228778852e+00,-1.762848223317169527e+01,-3.862787100933052553e+00,3.068415627990608296e+00,-2.605625862336242449e+01,1.875000740041182778e+00,-2.952969013035140122e+01,-6.814073062944376868e-01,1.452905579658775759e+00,-3.587449916125958538e+01
-4.154926642391957969e+00,-2.321612346755410616e+00,3.218375537777872636e-02,-8.932249552925695113e+00,-9.996120303259550255e+00,-9.388394384872208676e+00,3.330297631808173175e+00,-1.945737870690439575e+00,7.056284329765997176e-01,5.095785275638198719e+00,-1.672505584503192111e+01,-1.876288645618329198e+00,-2.213006409479296277e+00,-3.005444048148147829e+01,2.087059487043466177e+01,-2.369359059805236001e+01,4.792447554149283362e-01,-2.096845918616876503e+01,-1.837712523586500524e+01
-9.525366662956855635e+00,-1.469029957238019968e+01,-2.478137895711534711e+01,1.447661096642629808e+01,1.022886054132483125e+01,-4.480387496119607071e+00,1.831256105067900464e+01,-6.806566522898726213e+00,6.007691691916106969e+00,-2.128984862726303051e-01,1.222920165387923497e+01,2.777452380835723211e+00,9.170609118087861944e+00,-2.173330459247664592e+01,-1.615807740017118732e+01,-1.111873248860252161e+01,-1.265089192145153341e+01,-9.390206680362053859e+00,-1.136230810606071095e+01
-1.479132554141762057e+01,1.448963286164458175e+01,3.904879966067264618e+00,-1.699240599178506894e+00,-1.259918523146319380e+01,-1.863730244877968190e+01,3.592944302937958856e+00,-8.434523511884867375e+00,4.062832792615915345e+00,4.475185488253216270e+00,-6.574267582684820255e+00,2.518917167170100058e+01,3.380242622140948505e+00,-2.537964134790846416e+01,-2.170845840005066307e+01,-1.378872365081530482e+01,-7.399453022890985388e+00,-1.290114045893547257e+01,-2.828821384096557168e+01
-1.563803500205671249e+01,3.128831075966104436e+00,1.326463250125412507e+01,2.271259514791692524e+00,-1.188026372516391227e+01,-4.544549275369901942e+00,5.957873690127149402e+00,1.848826596734474623e-02,1.331683717240427356e+01,2.810627992385463791e+00,-1.209486337141573387e+01,1.931538477901934003e+00,-4.357534306913162681e+00,-1.052976441970247024e+01,-1.518174295756870862e+01,-2.407850915320878116e+01,-1.373647658033002905e+01,-2.950797781049514512e+01,-1.303430682674798291e+01
-3.714261276946395185e+00,-1.048897906297846738e+01,7.865322279998570032e+00,-8.076875617602702562e+00,2.659355425457635924e+00,2.067955032632502022e+00,1.082257353349087303e+01,1.107359502832377274e+01,-2.757325763036633681e+00,-1.484428980744418247e+01,-9.049793935596620598e-01,2.103432749717622841e+00,-2.030506824124950072e+01,-2.676552700357100889e+01,-1.551032519263451093e+01,-1.100816356208041391e+01,-1.412593915733114258e+01,-1.751120511780407796e+01,-9.618709208780337860e+00
-8.509497042491563912e-01,-1.016318290128753254e+01,-2.123993981995468161e+01,-1.323725202591468886e+01,2.085685445649907166e+01,2.427783546174980600e+00,-4.510300690118680400e+00,1.567401592654204734e+01,-2.428622849409317386e+00,6.014717761443225008e+00,-9.504863926288010134e+00,-3.686842582482611874e+00,2.333326573684669825e+01,-5.538934446613168916e+00,-1.269633280889786420e+01,1.613097667016419656e+00,-3.288234593803581518e+00,-6.798727448325843525e+00,-6.533791439563187531e+00
-8.753008101623160897e+00,1.528237914882623893e-01,2.127244323002701520e+01,-2.788360075612799971e+00,-8.487863844475944219e+00,-1.206779552061767724e+01,-1.804339642688751866e+01,1.570920149672151744e+01,1.968423250389122137e+00,-5.396941398098872078e+00,-3.927305857416011126e+00,1.139018429373021224e+00,1.102714655437682012e+01,-1.520118691547222234e+01,-5.662971894997328448e+00,7.034935694078700230e+00,2.342216404154259024e+01,2.906173947504237987e+01,1.315789605247221949e+01
6.507394276572276759e+00,9.319953933384871547e+00,-1.325851551934308858e+01,1.303011694335547510e+01,-3.697559234517329152e+00,-4.436508277136059775e+00,2.935866468747136762e-02,-4.684240699821486054e+00,2.132621793257669096e-01,2.151725562815640647e+00,5.554761523192914829e+00,1.138774085721171581e+01,6.786002089974680018e+00,1.656412258588183661e+01,-5.322794082168284646e+00,1.697186695400087686e+01,8.872013871682145947e+00,8.261994887143705668e+00,5.259911209581646041e+00
-6.554654178296234202e-01,-1.150989908736971401e+01,-1.078419459644545420e+01,-7.019605602850593762e+00,1.113036799156795542e+00,3.687555584814640852e+00,8.549629756018600091e+00,-1.183021838680960514e+01,1.856879008879032611e+01,4.617461362319713380e+00,-3.292909577744903782e+00,-6.385807745957285952e+00,9.430990665748912871e-01,8.063180912596802585e+00,-4.330350094948649087e+00,-3.208944078889097162e-01,-6.381055438747117670e+00,-1.451712641752443522e+00,1.900328653186167926e+01
5.768853105986501362e+00,1.113409341867171420e+01,7.818775935372913821e+00,1.612521160020552102e+01,-4.727170120349913240e+00,2.385487372902859615e+00,2.010301108267253767e+01,8.837009807110735693e+00,5.244069823313680878e+00,-7.953543682409458526e+00,-3.283462511992043531e+00,9.652214648856814350e+00,1.933782015046234903e+01,1.422606122512395466e+01,-1.216051278226520438e+01,3.476016368502029508e+01,-1.383873539959625809e+00,6.250301127548417490e+00,2.720815652155964415e+01
-1.829107901877077946e+00,-9.163355195690346955e-01,4.528414508923169102e+00,-5.728733812651744195e+00,-1.766834510773086109e+01,1.282546567362934820e+00,-9.802153082340570478e+00,1.274617008659715900e+01,-7.231774240390127062e+00,-6.910298008638664058e+00,-2.038058939400566871e-01,1.008494239972702822e+01,9.230085125506485966e+00,2.836320978922989866e+01,-2.227680434030152035e-02,1.100114779096832152e+01,-1.149184260123310608e+01,3.446568397970381170e+01,2.108120780083960089e+00
-7.871176352071059590e+00,-9.302433850070968901e+00,8.033510523980861295e-01,-1.068227156381125909e+01,8.019571735080248231e+00,7.604265793567135390e+00,1.099788039122380390e+01,4.176083345940669211e+00,-1.491062420702623470e+01,3.376226131290183674e-01,-1.398391073043896604e+01,-7.827512899419818204e+00,-1.358583177627034821e+01,2.517059237836771857e+01,7.785945376358609948e+00,2.540222039510194918e+01,-2.643022381383283914e+01,1.927902694293053543e+01,2.278074834176907970e+01
1.141175711386139380e+00,-4.676904265729779020e+00,-5.694062421964425802e+00,2.536370485810730546e+00,1.863250343030357747e+00,-1.089901167968704732e+00,2.610179786776080313e+00,-2.296126851161966465e-01,1.571046243752501326e+01,-4.815110241215132092e+00,2.890993425019708241e+00,8.076980413344506005e+00,-2.221949182859419558e+00,2.478325938691363817e+01,-4.909777338056532159e+00,1.912845521429999351e+01,5.409760391437513638e-01,1.788878720335079109e+01,1.956913561686765846e+01
-1.262674512018322481e+01,1.748553877129710088e+01,1.330856728229816710e+01,6.790719877940862403e+00,3.668654466468619813e+00,1.392248838527612165e+01,-3.888234692535179615e+00,-6.268709468733397294e+00,-3.750604504188348454e+00,1.719827483836256121e+01,1.426224802310078843e+01,2.065856982064884662e+01,7.895926646396033810e+00,1.889472535037172563e+01,-2.888466462411182434e+00,2.421012873487488903e+01,-2.077778759325371372e+00,2.563221492378279365e+01,2.120828065510855254e+01
5.394385206366479224e+00,-1.388213336545337384e+01,-3.932585018163998192e-01,1.880879165205087800e+00,-1.417038622472292619e+00,-2.931468786045927644e+00,-1.045986327309622510e+01,6.055503506770241628e+00,3.306289906905056863e+00,1.013991838808575852e-01,-3.664456091010402705e+00,-1.211482151628520576e+01,1.240700588093531387e+01,2.148042037002664273e+01,9.676149586339226616e+00,2.028639431655430414e+01,-1.729956458159044086e+00,4.838839478582084297e+01,1.677154355601261670e+01
-9.371492065131338478e+00,-7.318929559461467171e+00,-1.565817009624552725e+01,1.509533955919789339e+00,1.513175242867144910e+01,6.945184363459445898e+00,-5.838985338779227874e+00,5.757127694643651594e+00,-1.857056087230804509e-01,-1.162341361485291102e+01,9.840846440623742808e-01,-1.387428775652658874e+00,-2.598509610020233840e+00,1.109671122771347207e+01,8.141357067722722718e+00,3.796426700259378606e+01,-4.263570419629846064e+00,2.263471466569008328e+01,1.612024257202016742e+01
9.182325265334489117e+00,9.525835846349204772e+00,1.232299949978463438e+01,1.602960210941339625e+01,-5.045387256452954716e+00,7.301197128449686602e+00,5.732789821652162665e+00,2.829853013158242891e+00,8.064947736014207891e+00,2.084802338133137312e+01,-8.368745593626664814e+00,2.669903941295115324e+00,1.560984723188117407e+01,6.740075619181602917e+00,-4.848293608027290702e+00,4.345549135904276383e+00,-4.822687586126389370e+00,2.894627982200024974e+01,-1.292117442426684581e+00
-3.384557462419147456e+00,2.164570434536348120e+00,2.192849929671747855e+00,9.491454749212686615e-01,-1.077050286411352076e+01,-1.639152542818493785e+01,1.222766175597556426e+01,-1.106453520533435153e+01,-5.530133025335127961e+00,3.512336396430902674e+00,-7.215241087805671860e+00,3.957323996218057083e+00,-1.297034408678398165e+01,1.522219522958188520e+01,1.198215556661456205e+01,-6.280333351454019386e+00,5.096662588038576303e+00,1.715077173315051340e+01,5.690775941512674407e+00
1.062533516309917125e+01,-7.912408182580522364e+00,1.115006707287969512e+01,-4.704067854089067247e+00,1.663706925880175902e+01,4.409043785512783309e+00,-2.724240233147734713e+01,-9.935792401812600261e+00,1.188623968083721394e+00,-3.719361097543036343e-01,9.835447508155851892e+00,-9.411104449170306196e+00,-2.256554741866176883e+00,-7.309612542030020421e+00,-3.203625409395588264e+00,-4.216391974256996633e+00,-1.095592890960655552e+01,3.265405025785539372e-01,-5.332806650179599650e+00
-1.122623188588315379e+01,9.647932363648230591e+00,5.725486234558244902e+00,-1.132969543249645028e+01,-2.198619485110855010e+01,-6.401393854096560254e+00,5.124726312475278434e+00,-9.391182993959663605e-01,-5.455713405254262405e+00,1.517865089229328035e+01,1.609010076541030454e+00,-1.244081537621359068e+01,-1.838538265111815173e+00,-2.149743493702908292e+00,6.128792730566963165e+00,-1.034065734481843357e+01,9.493033263258560117e-01,-2.546843232114422317e+00,-7.713989045963440816e+00
-6.777697007288203679e+00,1.012295733169180956e+01,2.391622746205688088e+01,1.273635689430338047e+01,-1.537980954204005934e+00,-1.008850087152919528e+01,-5.735430988345036951e+00,1.041879446359938655e+01,2.781573095280367625e+01,3.081351856730675021e+00,6.626436880045035061e+00,-7.308466605752679257e+00,9.825534758507528110e+00,-3.760199153734076649e+00,-1.190960009502842354e+01,-8.666794661065155836e-01,-1.724584981925074700e+01,1.295673301826514967e+00,1.060732485544875869e+00
3.809349468485706325e+00,3.313906685180811884e+00,-3.099702717922276918e+00,-4.256780230941780374e+00,-7.550758981835465899e-01,-4.244269665983972040e+00,-4.801915673527251904e+00,9.096779856694897859e+00,-7.526941643316513719e+00,-8.170631887014415673e-01,2.671425198906303144e+00,1.068902434952127667e+00,1.336070775370617980e+01,-8.338396101164386565e+00,-7.917095308606822535e+00,-1.370575768030615293e+01,1.916630345523819656e+01,-3.963129528212026997e+01,1.430080775945612670e+00
1.170497093426755342e+01,-6.123965875835142292e+00,1.609324132121902062e-01,-3.281029882867036562e+00,-1.145523160505423910e+00,1.616883492495851060e+00,4.165037320541443933e+00,-3.990963576018829784e+00,5.601588625430721891e+00,-1.599248012643355743e+01,-1.567901717615293622e+00,-4.620702751252923512e+00,1.311853734275365113e+01,-3.980708844933018042e+01,-1.233437283327454814e+01,-1.331658306304179540e+01,7.680298347552156457e+00,-2.598491715870915542e+01,-1.222565593388925898e+01
1.666608908314922388e+01,-4.583046198343581068e+00,7.198306439597918605e+00,1.051879405069506923e+01,-1.551211817243219748e+01,-1.564897606294777432e+01,1.921096573173474198e+01,-1.826876638565932964e+01,2.845401456851383060e+01,-2.291023320925627971e+01,1.212849481608033919e+01,8.764329942451380973e+00,-1.358508383773768990e+01,-2.742797074270221813e+01,-5.604031583165778319e-01,-1.799475268684683371e+01,-6.466975420209994496e+00,-3.091942559182742656e+01,-1.580847871979364960e+01
4.136616368087278062e-01,2.846760652983985729e+00,-3.037922858067076959e+00,2.054147794777312441e+01,-1.185044964247514088e+01,2.688364073580044589e-01,-7.178504233006001378e+00,1.335254138380369504e+01,1.098613834713911075e+01,1.220460579212149099e+01,-1.785594810751667083e+01,1.215712201870436893e+01,1.751813005468624063e+00,-1.533340615875397894e+01,-5.161215061631900802e+00,-3.184970237829873696e+01,-3.423220919396208650e+00,-1.795334107386512557e+01,-3.156050367497472919e+01
1.837745630786756124e+01,-1.311929061213379732e+01,8.026377088302909968e+00,2.513319138308109046e+00,9.579903682453254632e+00,-2.175769709579339573e+00,-9.562055503049333716e-01,1.240906040206433048e+01,-2.126630223748799120e-01,2.993019467457306959e+00,-8.083571966232584671e+00,-8.530929494649447165e+00,-1.500765867257944741e+01,-1.909313534943443358e+01,-7.903015479144499977e+00,-3.170791745402215156e+01,7.982560493006163327e+00,-3.148850506612795996e+01,-3.252702507207460769e+01
-2.896645498254305728e+00,1.327784881133112549e+01,-2.947413065987674941e+01,-1.369982730646525537e+00,1.385340197248238781e+01,1.038178097707205794e+01,-1.575477059496907550e+01,1.239245441895995947e+00,1.669574358484098076e+00,-2.010403163199718346e+00,-3.797871583477356427e+00,3.389763811879917821e+00,6.991795807736546076e-01,-2.429575745202696169e+01,2.446510901092254109e+00,-3.598061555592165917e+01,9.368782017221136016e+00,-3.000707154194398640e+01,-2.512131988786558523e+01
1.098767622362972673e+01,1.700209088675838132e+01,-7.278325582567634067e-01,-5.652475173104181544e-02,-4.173101658204450892e+00,-6.335413595543420762e+00,4.384989717449033542e+00,-4.299852469313134584e+00,-8.127397806161534177e+00,-1.410689220755230622e+00,4.533982932584840198e-01,1.053192456519056019e+00,1.698107224311925734e+01,-2.835082782684990832e+01,9.293292013873518442e+00,-1.604293442517036894e+01,-5.416672447012295777e+00,-2.101334120043818743e+01,-2.344477207247434691e+01
-9.421809969593052614e+00,-2.359548498402707306e+00,-1.029924686664572597e+00,-4.555382847366319155e+00,-9.306637188267570693e+00,1.189822506043756256e+01,-6.900027623308981006e+00,-3.071953270468063213e+00,1.679880630538721675e+01,3.065594147642656253e+00,-2.980234076512977559e+00,2.550698585390459527e+01,2.056808465916533279e+01,-2.202543908022983032e+01,-1.674880881991601678e+00,-3.325289847824505785e+01,-5.473964561028902942e+00,-3.939444212463281048e+01,-1.396901385452852828e+01
4.202005068632542972e+00,3.561044924308068182e+00,-1.392152134881381231e+00,-3.558473656683313280e+00,-1.784791041701776493e+01,3.867988518700714806e+00,1.576052593459728968e+01,9.311334826565220268e+00,-2.258021515951906366e+00,6.347938455624785981e+00,2.091872003273777647e+00,-4.173789495612182598e+00,5.122168429468866968e+00,-1.205983367460057920e+01,2.114721125180592853e+00,-3.675602862734407950e+01,-5.975180365805558225e+00,-3.365473912203420781e+01,-1.138527857910771601e+01
-2.341693040856445762e+01,1.185802042849326021e+01,-8.769269485084462801e+00,-3.504892306963653947e+00,9.405697660038137897e+00,-3.349141106052895833e-01,3.603197898066453853e+00,5.368945342223850226e+00,-7.349792953459718392e-01,-7.777788625888029550e+00,1.369331364751299773e+01,4.162120753530748729e+00,3.230202106934354056e+00,-1.440351620599065363e+01,-8.805565185771505599e-01,-1.843126075555958820e+01,7.335528848348645603e+00,-2.456180125043771589e+00,-6.444118887615079672e+00
-1.121591011653123893e+01,1.955560838567688720e+01,9.061228385462992918e+00,9.107280780043295110e+00,9.996467960065354319e+00,1.273661478406567937e+01,-2.832380163859718802e+00,-4.280090103925768830e+00,-8.782450685793872225e+00,1.929233162977835425e+00,-1.151024276261020418e+01,2.001089669262672999e+01,-1.405302376193918068e+00,1.621308079308902139e-01,-9.739705086815545698e+00,9.472977978652243891e+00,-2.711835507488772112e+00,-1.063920186382368627e+01,1.366482494082580423e+01
4.666767980807648541e+00,1.556981335490698726e+01,-5.044448237719364236e+00,-8.817059256739313566e-01,-2.810792141051727810e+01,1.922532966814412347e+01,-2.762834873507013178e+00,2.201616336787538941e+01,-3.123377540926338902e+00,5.263353462921759984e+00,1.523677974347897646e+01,-1.985632565721638798e+01,1.077019655656772795e-01,1.071231992724691118e+01,-4.673853182693795461e+00,-7.740596123430675490e+00,5.413822164308478513e+00,-1.586682321633509218e+01,1.426062328949425639e+00
-1.312438852200523520e+01,-1.735537513358793049e+01,2.002744000719859585e+00,1.359312412609341436e+01,-2.423911792319985992e+01,-2.105487337349873478e+00,3.647258405171270645e+00,-1.529984336569687997e+01,6.533658984873041975e-01,-5.013007643695349458e+00,-2.177608516210018941e+00,1.483775751485420002e+01,1.486965519835314531e+01,3.845548784112082785e+00,1.381299710970814409e+01,5.003676264644392191e+00,3.953675547537132573e+00,1.097259434622473151e+01,1.386802342047457870e+01
4.269496107891846748e+00,-3.155536883275189552e+00,-3.716363971435487912e-01,-1.162771599944442347e+00,1.368175642259703340e+00,-7.400870958821648138e+00,6.910968250999830254e+00,-6.015859323213937238e+00,1.089481013237482721e+01,-2.225481584555484815e+01,1.936167547118399002e+00,-6.108928080534144378e+00,-8.343008218107007323e+00,1.847594101452637361e+01,-3.902537429541048652e+00,1.321031166263959555e+00,-4.118555759846033837e+00,1.006282285266257226e+01,2.842062253537014271e+01
9.064581208123634326e+00,5.006882514832190267e+00,5.003642078537972715e+00,-3.670291509426011345e+00,2.661810436380408706e+00,4.289845672117732711e+00,-1.168836289082707403e+01,-5.792347416338790467e+00,2.662601384495316914e+00,-7.699185112785541740e+00,2.421131543565966937e-01,-1.446783453181502921e+01,-2.385570454931710938e+00,1.245627038056535163e+01,1.974401294845563370e+01,2.863266787772244193e+00,-1.314435695846265340e+01,3.043983153286535170e+01,2.061482165239413433e+01
-5.013201927182781681e+00,-4.942172969019316575e+00,1.430960798903887188e+01,1.277875004106537382e+01,-4.773277834664936492e+00,-1.423032817929479954e+01,-1.486029592474931604e+00,1.060598888386369953e+00,1.094934322015718919e+01,-1.303433551905354904e+01,2.789433754744727878e+00,3.200106103811049874e+00,4.574525478315301652e-01,1.785039571313851781e+01,-4.987350508969691454e+00,1.236469047812622613e+01,1.056702376180782466e+01,2.493637526350325473e+01,2.007010699577751822e+01
-9.689529556741980798e+00,1.782766745040364498e+01,1.951038552133674164e+00,2.155001962633420476e-01,-3.294905356310507405e-01,-1.301029172298030012e+01,-2.656766795521463623e-02,1.132374323324945387e+01,-2.284718396084869596e+01,1.185222337659138958e+01,1.203009912157459027e+01,2.097374663833011077e+00,-6.825356104870615503e+00,2.982563582467814811e+01,-7.208690500851730576e+00,2.853320150082684847e+01,1.426668214240172761e+00,1.152943673181559525e+01,1.231918378876928166e+01
-4.741866158547388466e+00,1.629375172802632932e+01,8.413970263814931627e+00,-1.264342670962366411e+00,-2.472390746462127975e+00,1.306872776772494937e+01,2.117022147252802355e+00,8.286686112779417357e+00,1.400685596488408535e+01,-9.622817297737697118e+00,-1.148578769684791645e+01,6.249716275493150341e+00,5.291537568822056059e+00,4.437339103332438839e+01,2.084440903367541509e+01,6.853696589906508763e+00,1.979476867960874076e+00,1.936177548130756065e+01,1.276545179991269308e+01
-9.658123191841855970e+00,-8.159301412587300462e+00,1.448701718395875249e+00,3.356064281594556276e-01,2.642811987650805494e-01,5.718600587562013615e+00,1.305838404205848846e+01,1.266958988718141832e+00,-1.341417637865739998e+01,-9.969081156820280398e+00,-7.185183574719919974e+00,7.611746400944625179e+00,1.572437635566686609e+01,2.238380594706634596e+01,1.376763146350750233e+01,4.003415630351697985e+01,-1.377302130641695210e-01,2.964540523866089572e+01,3.253439613685537068e+01
-1.012135580159176929e+00,-1.624000199057236582e+00,-5.060081939264898132e+00,1.466649513178338538e+01,-9.009094803578852506e+00,-8.581685799216042909e+00,-1.425524117429981708e+01,-1.327117818076073164e+01,7.691782211027281768e+00,-6.482778683945473297e+00,6.271271305497196025e+00,-9.832822671450822671e-01,6.513821358167811049e+00,4.640313803675334015e+01,-5.838992150943001391e+00,5.366175158076762486e+00,-1.237503929686318926e+01,2.911132595632791364e+01,2.499200159974927615e+01
1.020906248880817824e+00,-7.495541361896369992e+00,-1.415575365599412549e+00,3.060777317873883518e+00,-1.225156719394416283e-01,3.135047299398569720e+01,9.559268374876113583e+00,9.551560443083157992e+00,-3.108269052401953303e+01,8.351240876441016425e+00,-8.015895684549777300e+00,1.766564112957363264e+01,-6.832877544540161274e+00,1.389294400589817613e+01,-1.617225201396031320e+00,1.082926855665744448e+01,-4.003167436342823571e+00,2.884228544191013199e+01,2.727553067327523806e+01
-3.060101230968087727e+00,-1.951284441061696739e+00,-2.835423814228122730e+00,1.249483988923516442e+01,-6.743668886190956613e+00,-1.382134240453632223e+01,3.643951941306301290e+00,-1.135231772172643794e+01,6.569371231722126447e-01,8.790816843208755671e+00,-1.868923506415930191e+01,1.402364307817038913e+01,-7.344009753770218474e+00,2.547449804818746344e+01,-2.162115915368764973e+01,3.179286560826362518e+00,2.701944911703171304e+00,7.847963459708100054e+00,1.320924008932547444e+01
1.674359240186821651e+01,-2.254323493333833195e+00,5.681621319195349074e+00,-2.346244021589463102e+00,-7.577108821359709090e+00,6.197229173057546170e+00,-4.978013382573810652e+00,-4.018189956393444895e+00,9.476279193101401432e+00,-8.051188973070862787e+00,6.459817630318155146e+00,4.607368348461056584e+00,-1.258687876980053133e+01,1.994927755413978332e+01,6.719100680650943680e+00,3.498317509873321463e+00,-5.247184332447475619e+00,1.716085836844102985e+01,2.959662759268120613e+00
-7.194038196869754209e+00,9.542579147468584821e+00,1.066520422691840109e+00,1.089403907228681057e+01,-1.866892617617116912e+01,-7.964989533479263528e+00,8.062885690991716814e+00,-7.554669168311641814e-01,-8.413305299009374849e+00,-4.507008964664255934e+00,-7.710352971116274823e+00,3.689153018045446597e+00,-1.006952114089559203e+00,1.618334081206782926e+01,-5.718390026072477816e+00,1.941814000185732425e+01,3.743919135416258204e+00,2.633361791676799157e+01,-6.783234562854512539e+00
1.391433179255312425e+01,-8.884646637338347475e+00,-7.942645825620019195e+00,2.376848364229492194e+00,-1.755409844287347365e+00,1.781070406106471893e+01,-3.831183232737436217e+00,-8.074710662040228470e+00,3.588641503353733331e-01,-1.761338753294184656e+00,8.797966146803043230e+00,1.195268417952739703e+01,-8.247416655213637426e+00,-6.102838202808177570e+00,-1.135371461852196395e+00,-6.324860261814709617e+00,-1.256793781311869918e+00,7.716460203370672843e+00,-3.292950318746740157e-01
-1.041239236312113725e+01,-2.616749604955764141e+01,-2.219622641132027674e+00,8.825756619804927539e+00,8.029735667912721198e+00,-5.309282340943641820e+00,-1.812356243905951203e+01,-8.269559511948717301e+00,9.263564466783398288e+00,1.390942193396696247e+01,-4.485293387908570573e+00,5.610580770397511907e-01,2.493830072843107537e+00,-3.247546446449580682e+00,-1.200842656008635956e+01,-1.352205470047915270e+01,-1.375855097250527415e+01,-1.931895853863459633e+00,-1.337986002357134474e+01
7.277756994154895853e-01,-1.604543082234820162e+01,-1.525916699076086402e+01,9.666462366799640549e+00,-3.255848936124145165e+00,-2.846129520413361647e+00,-3.433813935199380296e+01,8.867960864947303179e+00,7.343079971572588072e+00,-2.052028827249774778e+01,1.140711844417139531e+01,-1.215994693331369625e+01,-6.955151934034637051e+00,-1.205951812578748417e+01,1.180391221230494914e+01,-8.024524387189771346e+00,-1.840965426229849911e+01,-1.764297677355569149e+01,-1.924954785210338315e+01
1.183105408548069448e+01,-1.028301612706730062e+01,-1.846031886504178265e+00,-9.416195290399084428e+00,-3.534831388037694477e+00,-1.808757189648326502e+01,-1.216411354895410035e+01,1.454205307830521043e+01,-1.559614542483557642e+01,-1.419910265778999126e+01,2.545286232551410510e+00,-9.188091982176300743e-01,-1.402445275989167150e+01,-1.999483233519421077e+01,-7.272108768472458351e+00,-2.831042101811032197e+01,4.046063418888022234e+00,-9.448167631938817479e+00,1.554310350304868527e+00
1.131357152253318077e+01,-6.556915889970717615e+00,1.305867904248801149e-02,7.195760638406297760e-01,1.255719133575683699e+01,2.082645820278383297e+01,-5.441817778959661567e+00,-7.397683019420605577e-01,9.989114651523999910e+00,2.431033847279958238e+01,-6.982442260203059803e+00,-3.237784094622303765e+00,-1.935692551243495885e+01,-2.273753521378723619e+01,3.741269846081937800e+00,-2.171239851511865382e+01,-7.958010390111956767e+00,-3.695489136701499433e+01,-9.678914705131948182e+00
-4.202578977002350946e+00,1.871744006152133100e+00,1.808448200385939231e+01,9.571979525505231123e+00,1.024982404455223417e+01,-6.179501746573604848e+00,1.716983692665355887e+00,-1.779024212587507137e+01,1.708665501423642752e+01,1.177767015560246655e+01,-1.225004119243844336e+01,1.532315342121277402e+00,6.287520595888890007e+00,-3.800009380284327420e+01,-1.363180028063627036e+00,-1.017695708595895177e+01,-2.925562646845460080e+00,-2.256037378945887895e+01,-2.923996620891534093e+01
5.550697200713450741e+00,-1.079793905528859632e+01,1.348452060844475575e+01,1.116485369737188016e+01,1.734582720816925772e+01,4.801883811410396774e+00,5.973023284267752864e+00,2.805372548493159535e+00,1.215062729550358966e+01,-1.490374587630422987e+01,-2.326447880883711239e+00,-1.166867331779186223e+01,-1.389432900657812553e+01,-2.569242137747624710e+01,1.489946102809626893e+01,-1.836592906218018939e+01,-8.359978327525519504e+00,-3.460368652404247314e+01,-1.459853011992363925e+01
